COACHELLA_SENTIMENT,COACHELLA_YN,NAME,RETWEET_COUNT,TEXT,TWEET_COORD,TWEET_CREATED,TWEET_ID,TWEET_LOCATION,USER_TIMEZONE
positive,yes,Mousejunkies,0,It doesn't matter if Johnny Karate and his Magical Guitar Stick aren't playing. #Coachella2015 #Dontforgetyourjauntyhat #Parksandrecreation,,2015-01-06 11:07:00,5525420000000000,New Hampshire,Quito
positive,yes,OhFatima,1,â€œ@BarrelhouseBKLN: #Coachella2015 http://t.co/6Juq9zFwlTâ€ù I need to go!!,,2015-01-06 11:07:00,5525420000000000,maryland. ,Quito
positive,yes,chelsi96,0,Literally someone for everyone at #Coachella2015,,2015-01-06 11:06:00,5525420000000000,,London
positive,yes,MagdaYaknowYOO,0,#Coachella2015 I just can't wait,"[52.50724756, 13.38512951]",2015-01-06 11:06:00,5525420000000000,BERL Air/ Kreuzberg Hills ,Greenland
positive,yes,DJMightyb,0,OMG! @coachella looks NUTS for next year!! ahhhhh! #California #coachella #Coachella2015 #thatlineup,,2015-01-06 11:05:00,5525420000000000,,Pacific Time (US & Canada)
positive,yes,TracyRepsMusic,0,I wanna see Steely Dan #Coachella2015,,2015-01-06 11:05:00,5525410000000000,Los Angeles,Pacific Time (US & Canada)
positive,yes,Misty_525,0,Ready for a new adventure and g00d music! Thx @elisatoy #Coachella2015 #Indio (Still have 2nd weekendâ€_ http://t.co/iDQr73cSg2,,2015-01-06 11:05:00,5525410000000000,The B^Y,Pacific Time (US & Canada)
positive,yes,C2TheIsco,0,I told y'all Drake was headlining that shit #Coachella2015 http://t.co/IkBH2zdxCQ,,2015-01-06 11:05:00,5525410000000000,California,Pacific Time (US & Canada)
positive,yes,JVR24_,0,Time to listen to some of these up comers so I can see them live. #Coachella2015,,2015-01-06 11:05:00,5525410000000000,90011,Alaska
positive,yes,1kandieg77,0,Finally fucken about time! #Coachella2015 #CoachellaLineUp #OMFG #CantWait #Rage #PLUR #Coachellaâ€_ http://t.co/NQtKrhHvKc,,2015-01-06 11:04:00,5525410000000000,,
positive,yes,RowMids,0,Fuck me the #Coachella2015 lineup looks INSANE!! Somebody come with me!! http://t.co/gvCoXe97Gz,,2015-01-06 11:04:00,5525410000000000,"Souâ€ h Wesâ€ , UK",London
positive,yes,Kittykvshh_,1,RT @BrianaMelisssa: The weeknd &amp; drake? I THINK SOOOO_Ÿ’˜_Ÿ’˜_Ÿ’˜ #Coachella2015,,2015-01-06 11:04:00,5525410000000000,,
positive,yes,losershawtty,1,RT @ZaraIsUgly: â€œ@Forever21: The lineup is here! #Coachella2015 http://t.co/Ewa9cRRnXgâ€ù pls Allah send me,,2015-01-06 11:04:00,5525410000000000,SoCal,Eastern Time (US & Canada)
positive,yes,B3steban,0,"While the rest of you are tweeting about social media stuff, I'm like OMG COACHELLA LINE-UP. #Coachella2015, #coachellalineup",,2015-01-06 11:04:00,5525410000000000,"San Francisco, CA",Pacific Time (US & Canada)
positive,yes,SirHenrythe2nd,1,â€œ@Raury: Who's responsible... _Ÿ˜‚_Ÿ˜‚_Ÿ˜‚ #Coachella2015 http://t.co/1qGhkpglfNâ€ù _Ÿ˜‚_Ÿ˜‚,"[33.5381852, -117.16039994]",2015-01-06 11:04:00,5525410000000000,,Arizona
positive,yes,twayward,0,"At least 20 artists luv 2 C ==&gt; ""@coachella: For those about to RThttp://t.co/lHuROfUFjt http://t.co/bbjAOvd8V7"" #Coachella2015 #coachella",,2015-01-06 11:04:00,5525410000000000,jersey city,Quito
positive,yes,mattdolloff,0,It's great to see a group of rising stars like AC/DC finally get their chance to headline a major festival! Good job #Coachella2015,"[0.0, 0.0]",2015-01-06 11:03:00,5525410000000000,"Boston, MA",Eastern Time (US & Canada)
positive,yes,allthewaymaymay,0,Someone was minding the store when they booked this lineup. #tempting @coachella #Coachella2015 http://t.co/HdcxewQ4j5,,2015-01-06 11:03:00,5525410000000000,"aspen, colorado",
positive,yes,justsophrosyne,1,THE #Coachella2015 LINE UP ...... OH MY GOD,,2015-01-06 11:03:00,5525410000000000,montreal,Eastern Time (US & Canada)
positive,yes,SINSince86,0,"Ooooh yessss! !! ""@lexza85: See you soon...#coachella2015 _ŸŒ´ http://t.co/21JXQiK1lC""",,2015-01-06 11:03:00,5525410000000000,"Los Angeles, CA",
positive,yes,nalaknip,0,"""I enjoyed Florence and her Machine so much, I'm seeing her again next week""#Coachella2015",,2015-01-06 11:03:00,5525410000000000,Middlesbrough UK ,London
positive,yes,vasquezerickk,1,"""@tobardani94: It's gonna be the third time we see Drake !! #Coachella2015 @vasquezerickk"" we turning the fuck up _Ÿ™Œ_Ÿ˜_ aha",,2015-01-06 11:03:00,5525410000000000,,
positive,yes,BreezyF_babyy,0,I'm considering going into severe debt after this #Coachella2015 lineup announcement. @rottenJEN,"[40.75070857, -73.9818655]",2015-01-06 11:02:00,5525410000000000,,Quito
positive,yes,WhiteeGirl11,0,Omg. Day fucking made _Ÿ˜ç #coachella2015,,2015-01-06 11:02:00,5525410000000000,California â˜€,Pacific Time (US & Canada)
positive,yes,AlexKaitlin,2,The Coachella lineup _Ÿ˜çâ˜ºï¸è_Ÿ˜Å #Coachella2015,,2015-01-06 11:02:00,5525410000000000,,Pacific Time (US & Canada)
positive,yes,beta_belle,0,The lineup is here and the best part is the small letters #coachella2015 #coachellalineup #festivaljunkies @coachella http://t.co/NXNUIiieci,,2015-01-06 11:02:00,5525410000000000,Mexico,
positive,yes,SayWORDJah,3,I'll go RT @Raury: Who's responsible... _Ÿ˜‚_Ÿ˜‚_Ÿ˜‚ #Coachella2015 http://t.co/m7lera6Z6k,,2015-01-06 11:02:00,5525410000000000,,Quito
positive,yes,lexza85,0,See you soon...#coachella2015 _ŸŒ´ http://t.co/YEGOxb0irO,,2015-01-06 11:02:00,5525410000000000,Beverly Hills,Pacific Time (US & Canada)
positive,yes,gabitron,0,SUNDAY I'M COMING FOR YOU #Coachella2015 http://t.co/MNPb9gd4Lg,,2015-01-06 11:02:00,5525410000000000,"Los Angeles, CA",Eastern Time (US & Canada)
positive,yes,mersula_,0,Woke up to theeee best text message #Coachella2015 #lineup http://t.co/xVxuGbpGLm,,2015-01-06 11:02:00,5525410000000000,,
positive,yes,itisjonwilson,1,So I'm dying right now. I need to go to #Coachella2015 and see @flo_tweet â™¡,,2015-01-06 11:02:00,5525410000000000,South Africa,Pretoria
positive,yes,breenunez_,1,RT @NickkyLovee: The WEEKND is coming back_Ÿ˜__Ÿ™Œ_Ÿ_µ_Ÿ˜˜ #Coachella2015 !!!!!!!!!!,,2015-01-06 11:02:00,5525410000000000,Ig: _msbrianaa,Pacific Time (US & Canada)
positive,yes,KyleJ39,0,Can't wait! #Coachella #Coachella2015 @solomonnblair @ Coachella Palm Springs http://t.co/YS2OiVmO7S,"[34.09403659, -118.37244768]",2015-01-06 11:02:00,5525410000000000,"Hermosa Beach, California",Pacific Time (US & Canada)
positive,yes,lovelexiy,0,â€œ@LoveAshh_: Trading a weekend 1 pass for a weekend 2 pass #RT #Coachella2015â€ù @BeStillMySoul_ _Ÿ‘€,,2015-01-06 11:02:00,5525410000000000,florida,Atlantic Time (Canada)
positive,yes,her_names_Kat,0,somebody buy me tickets to coachella pleaseeeeeeeeeeeee #Coachella2015,,2015-01-06 11:01:00,5525410000000000,Rhode Island,Central Time (US & Canada)
positive,yes,SamerAbuT,1,#Coachella2014 -of the best times of my life. Can't wait to gather the gang &amp; do it again! #Coachella2015 @coachella http://t.co/KxOsYaB3RU,,2015-01-06 11:01:00,5525410000000000,"Washington, DC",
positive,yes,stylish8453,0,@ElisaSantimone  Whos responsible... _Ÿ˜‚_Ÿ˜‚_Ÿ˜‚ #Coachella2015 â€ù _Ÿ’—,,2015-01-06 11:01:00,5525410000000000,,
positive,yes,ActuallyKillian,0,#Coachella2015 line up has been released.. Here is exactly who I'd go see.. http://t.co/sq31GW0LdS,,2015-01-06 11:01:00,5525410000000000,"Dublin, Ireland",Dublin
positive,yes,Aphxtwinin,0,"Even if you're not going, the @Coachella lineup is a great way to discover new music! #Coachella2015 #Lineup #Coachella",,2015-01-06 11:01:00,5525410000000000,Denver/Miami,Eastern Time (US & Canada)
positive,yes,sicklittlejag,0,"AC DC? Steely Dan? Ok, well your tweets make a lot more sense now @wearemyths. #Coachella2015",,2015-01-06 11:01:00,5525400000000000,Portland,Pacific Time (US & Canada)
positive,yes,diagf,1,I heard @coachella will have hologram 2pac onstage with a lint roller to keep @Drake sweatpants looking fresh. #Coachella2015,,2015-01-06 11:01:00,5525400000000000,,Pacific Time (US & Canada)
positive,yes,jBril3y06,0,"The Weeknd, Tyler the Creator, FKA twigs, alt-J, Steely Dan, Drake and so much more! #Coachella2015 can't come soon enough!",,2015-01-06 11:01:00,5525400000000000,Austin,Mountain Time (US & Canada)
positive,yes,reeque12,0,Anybody wanna go to #Coachella2015 ?? I want to go so baaaaad!!!!,,2015-01-06 11:01:00,5525400000000000,,
positive,yes,tobardani94,0,It's gonna be the third time we see Drake !! #Coachella2015 @vasquezerickk,,2015-01-06 11:01:00,5525400000000000,,
positive,yes,HalfHourHits,0,The #Coachella2015 lineup @BeatPort http://t.co/GTGRa1CNGZ Would be easier if they told us who ISN'T playing! #edm #edmfamily #Festivals,,2015-01-06 11:00:00,5525400000000000,Canada,
positive,yes,BrianLQ4,4,"New year new me is over Here come all the ""Time to work on my coachella body_Ÿ˜__Ÿ˜‰_Ÿ˜Œ_Ÿ’Å #coachella2015 "" Tweets hahaha",,2015-01-06 11:00:00,5525400000000000,,
positive,yes,Thejasminealyce,0,#Coachella2015 lineup is out...Your move @cntrpntmusic,,2015-01-06 11:00:00,5525400000000000,Fanbolt.com,Pacific Time (US & Canada)
positive,yes,PetaLuaC,0,I'm so exited to see you at #Coachella2015 @angusjuliastone _Ÿ˜ç Omg.,"[33.71834595, -116.23795901]",2015-01-06 11:00:00,5525400000000000,"Indio, California. ",Mountain Time (US & Canada)
positive,yes,_PettyCrocker,1,RT @PoundSignDead: Lmao RT @defpenradio: We see nothing wrong with this #Coachella2015 lineup. http://t.co/r2HysUv9Ml,,2015-01-06 11:00:00,5525400000000000,Jawnsey.,Eastern Time (US & Canada)
positive,yes,Chantelrosee,0,Was having a rough morning until I saw the coachella line up. Praise the lord we've been blessed #Coachella2015,,2015-01-06 11:00:00,5525400000000000,"Portland, OR",Pacific Time (US & Canada)
positive,yes,ProfessorFox,0,#coachella #coachella2015 WOOOOOOOOO IM GOING THE HARDEST http://t.co/ZbACz7xx9G,,2015-01-06 11:00:00,5525400000000000,Instagram @Fuckinrice,Central Time (US & Canada)
positive,yes,Melliaa23,1,i wish i could go SOOO bad #Coachella2015,,2015-01-06 10:59:00,5525400000000000,"England,Yorkshire (i'm Polish)",Amsterdam
positive,yes,Chantelrosee,1,"RT @TessaOcheetos: Crying tears of joy, I am so excited #Coachella2015",,2015-01-06 10:59:00,5525400000000000,"Portland, OR",Pacific Time (US & Canada)
positive,yes,Justin_M_Brooks,0,"â€œ@watchLOUD: WOW there's a secret #Coachella2015 weekend happening, too! http://t.co/9s7ARBAoe8â€ù _Ÿ˜‚_Ÿ˜‚_Ÿ˜‚_Ÿ˜‚",,2015-01-06 10:59:00,5525400000000000,C A L I,
positive,yes,kungfupussy,0,"I wonder if father john misty will play hollywood forever cemetery sings for us, @TheScenestar? Perfect timing.  #Coachella2015",,2015-01-06 10:59:00,5525400000000000,Los Angeles / Melbourne,Pacific Time (US & Canada)
positive,yes,jeb_montecillo,0,"#coachella2015 line up, so done!! http://t.co/XBGORB4EDq",,2015-01-06 10:59:00,5525400000000000,,Pacific Time (US & Canada)
positive,yes,Mozbeforehoes,0,"I know I say this every year, but I love every band on the Coachella lineup!!!! can't wait #Coachella2015",,2015-01-06 10:59:00,5525400000000000,,Alaska
positive,yes,PoundSignDead,1,Lmao RT @defpenradio: We see nothing wrong with this #Coachella2015 lineup. http://t.co/r2HysUv9Ml,,2015-01-06 10:59:00,5525400000000000,"Product of Bronx, NY ",Eastern Time (US & Canada)
positive,yes,mylessowhat,1,RT @mymilkjakes: The true #coachella2015 lineup http://t.co/THsj8c6G2R,,2015-01-06 10:58:00,5525400000000000,,Atlantic Time (Canada)
positive,yes,adampelaez,0,@coachella I want to personally thank you for having #FitzAndTheTantrums play at your festival #coachella2015 !!!!,,2015-01-06 10:58:00,5525400000000000,,Pacific Time (US & Canada)
positive,yes,Aleeeeyah_H,0,â€œ@Raury: Who's responsible... _Ÿ˜‚_Ÿ˜‚_Ÿ˜‚ #Coachella2015 http://t.co/lzrNB41gFPâ€ù@tiasaywhatttttt _Ÿ’€_Ÿ’€,,2015-01-06 10:58:00,5525400000000000,,Pacific Time (US & Canada)
positive,yes,RIZO_619,0,Who's going ?? I'm going weekend 1âƒ£ !! #Coachella #weekend1 #2015 #coachella2015 #music #RIZO @â€_ http://t.co/ZUc1IQDoKX,"[32.79305798, -117.23917114]",2015-01-06 10:58:00,5525400000000000,San Diego,Pacific Time (US & Canada)
positive,yes,Cosmicpowerrr,0,CANT WAIT RTâ€œ@Forever21: The lineup is here! #Coachella2015 http://t.co/kU36fM6kFGâ€ù,"[34.10556251, -117.64045224]",2015-01-06 10:58:00,5525400000000000,"crystal tokyo,california",Pacific Time (US & Canada)
positive,yes,cantwell_chris,1,RT @SpotlightEDM: THIS COACHELLA LINEUP IS INSANE! #Coachella2015 #cantwait #bestyearever http://t.co/5uZJrkwNbM,,2015-01-06 10:57:00,5525400000000000,,
positive,yes,FRO__real,0,The #Coachella2015 lineup = the reason you don't need to go to any other concert this year: http://t.co/es1hHnYAJn,,2015-01-06 10:57:00,5525400000000000,"New York, NY",Eastern Time (US & Canada)
positive,yes,mattrmeyer,0,"Alabama Shakes, alt-J &amp; Hozier are the only reasons to attend #Coachella2015 #overrated",,2015-01-06 10:57:00,5525400000000000,New York | NY,Eastern Time (US & Canada)
positive,yes,TopTrendWW,0,"#Coachella2015 is now trending WorldWide, ranking #5 http://t.co/KaXv38ZmAx",,2015-01-06 10:57:00,5525390000000000,,Athens
positive,yes,RyanStetson,1,Not sure how ACDC can headline anything outside of a frosh week at this point but otherwise a nice #Coachella2015. http://t.co/pvp2dfmIEx,"[45.4067733, -73.65493267]",2015-01-06 10:57:00,5525390000000000,"Montreal via Rice Point, PEI. ",Eastern Time (US & Canada)
positive,yes,CrusePhoto,1,"RT @MalibuRumBarbie: Pee their pants? \,,/* #Coachella2015 RT @coachella: For those about to RThttp://t.co/jz1AJS7qbE http://t.co/ssRICz5Gâ€_",,2015-01-06 10:56:00,5525390000000000,"Vista, California",Pacific Time (US & Canada)
positive,yes,MalibuRumBarbie,1,"Pee their pants? \,,/* #Coachella2015 RT @coachella: For those about to RThttp://t.co/jz1AJS7qbE http://t.co/ssRICz5GWd",,2015-01-06 10:56:00,5525390000000000,"the show, bar, game, beach :)",Arizona
positive,yes,SarahSaryan,0,Coachella line up has me like _Ÿ˜±_Ÿ˜±_Ÿ˜± Ahh I wanna go! #Coachella2015 http://t.co/e42Yqg2e5v,,2015-01-06 10:56:00,5525390000000000,"Costa Mesa, CA",Pacific Time (US & Canada)
positive,yes,loganbrowne19,0,â€œ@PacSun: What we've all been waiting for. _Ÿ™Œ #Coachella2015 @coachella http://t.co/tzsTHflhZ0â€ù @Its__Gabrielle  âù—ï¸èâù—ï¸èâù—ï¸èâù—ï¸èâù—ï¸èâù—ï¸è,,2015-01-06 10:56:00,5525390000000000,,
positive,yes,sambmason,0,â€œ@PacSun: What we've all been waiting for. _Ÿ™Œ #Coachella2015 @coachella http://t.co/s6cynWmRHwâ€ù.  _Ÿ˜±_Ÿ˜±_Ÿ˜±_Ÿ˜±_Ÿ˜±_Ÿ˜±_Ÿ˜±,,2015-01-06 10:55:00,5525390000000000,850,
positive,yes,roxannertorres,1,I get this wild side from mom I see _Ÿ‘€ #coachella2015 @lezzleee wuddup lets go http://t.co/j1PEFmc3xT,,2015-01-06 10:55:00,5525390000000000,houston. ,Central Time (US & Canada)
positive,yes,_tbrownnn,0,idc how many people think this lineup sucks. IM SO EXCITED _Ÿ˜ç_Ÿ_¶_ŸŒ´_Ÿ’• #coachella2015 http://t.co/RIvnpmrwab,,2015-01-06 10:55:00,5525390000000000,,Pacific Time (US & Canada)
positive,yes,DONCHEADLLE,0,"I'm gonna go home, relax and look over this line up like a Barbor #Coachella2015",,2015-01-06 10:55:00,5525390000000000,Canadaâ€¢Alabamaâ€¢California,Pacific Time (US & Canada)
positive,yes,MurdaMacRio,1,Good look @LosRakas #Coachella2015 #TeamPanama,,2015-01-06 10:55:00,5525390000000000,Rosecrans 2 Rio Abajo ,Alaska
positive,yes,Birdieshoots,0,Another gift from the concert gods _Ÿ™Œ #Coachella2015 http://t.co/CHHGnoAGUB,,2015-01-06 10:55:00,5525390000000000,California Love,Pacific Time (US & Canada)
positive,yes,fridarawr,0,2015 brah #coachella #coachellalineup #lineup #nofilter #coachella2015 http://t.co/tf7PRcj97D,,2015-01-06 10:55:00,5525390000000000,San Diego,
positive,yes,winghlau,0,Best day of the new year: Coachella lineup announcement! #Coachella2015 http://t.co/DceXi6MATO,,2015-01-06 10:55:00,5525390000000000,"Jersey City, NJ",Quito
positive,yes,zuellaaa,0,DID EVERYONE ELSE DROP EVERYTHING WHEN THE @coachella LINEUP CAME OUT OR _Ÿ™Œ_Ÿ™Œ #Coachella2015,,2015-01-06 10:55:00,5525390000000000,,Arizona
positive,yes,Franks_in_It,0,I don't have tickets _Ÿ˜¢_Ÿ˜«_Ÿ˜__Ÿ˜__Ÿ˜__Ÿ˜__Ÿ˜_ #Coachella2015,"[36.70252799, -121.61030798]",2015-01-06 10:54:00,5525390000000000,,Pacific Time (US & Canada)
positive,yes,Keepfaithxo,0,â€œ@theelectrorev: BREAKING NEWS ! The lineup for #Coachella2015 is OUT !!!! http://t.co/z6cWxFxyEXâ€ù @angieexh,,2015-01-06 10:54:00,5525390000000000,,Eastern Time (US & Canada)
positive,yes,celioski,0,":'( I wanna go so badly, the #Coachella2015 Lineup is AMAZING http://t.co/0FMu2pPYWH",,2015-01-06 10:54:00,5525390000000000,Caracas - Venezuela,Caracas
positive,yes,Gett_It_Asiann,0,BRUH!!! #Coachella2015 http://t.co/51xoksoaOv,,2015-01-06 10:54:00,5525390000000000,,
positive,yes,ikeepsit100,0,IT'S OFFICIAL! coachella #Coachella2015 #Coachella #TakeMeBackAlready http://t.co/1qh7gKzL3R,,2015-01-06 10:53:00,5525390000000000,California Livin'... å‡¸(-_-)å‡¸,Pacific Time (US & Canada)
positive,yes,TatianaToT,0,I still want to see Richboy at Coachella and Gucci...maybe Drake will bring Gucci Mane out:-? #Coachella2015,,2015-01-06 10:53:00,5525390000000000,Earth Astronaut. NY. TN. AZ.,Eastern Time (US & Canada)
positive,yes,Kerrwolski,1,RT @Tamstation: Amazing line up for #coachella2015 I have two tickets for w/end 2 that I bought last year on pre-sale for sale. DM me http:â€_,,2015-01-06 10:53:00,5525390000000000,"Jozi, SA",Harare
positive,yes,aashishshah,0,dat line up tho #Coachella2015 http://t.co/Gan2yzlJHn,,2015-01-06 10:53:00,5525380000000000,"dallas, tx",Central Time (US & Canada)
positive,yes,ProdByKidPrince,1,â€œ@Raury: Who's responsible... _Ÿ˜‚_Ÿ˜‚_Ÿ˜‚ #Coachella2015 http://t.co/kEK468LPE6â€ù imagine lmfao,,2015-01-06 10:53:00,5525380000000000,"Middletown, New York",Alaska
positive,yes,the_graae,1,RT @sadiehelmick: â€œ@Forever21: The lineup is here! #Coachella2015 http://t.co/39HaY4pcrPâ€ù @the_graae FOREVER DREAMING,,2015-01-06 10:53:00,5525380000000000,West Virginia ,Quito
positive,yes,TessaOcheetos,1,"Crying tears of joy, I am so excited #Coachella2015",,2015-01-06 10:53:00,5525380000000000,,Alaska
positive,yes,TipsyFoo,0,"Damm that line up for coachella looks like im going to see Sebastian ingrosso!! #Coachella2015 !!!! Alesso ,",,2015-01-06 10:53:00,5525380000000000,,Pacific Time (US & Canada)
positive,yes,meghansavoldy,0,â€œ@PacSun: What we've all been waiting for. _Ÿ™Œ #Coachella2015 @coachella http://t.co/P5nBeBloy7â€ù I want to go so bad _Ÿ˜ª_Ÿ˜©,,2015-01-06 10:53:00,5525380000000000,,
positive,yes,iDeliriousDream,0,"Twitter, tumblr &amp; instagram are going crazy about the #Coachella2015 line up. It's freaking amazing.",,2015-01-06 10:52:00,5525380000000000,Disneyland,Amsterdam
positive,yes,Diana_Horan0987,0,â€œ@Forever21: The lineup is here! #Coachella2015 http://t.co/KRCxJbvv9tâ€ù someone take me please omfg,,2015-01-06 10:52:00,5525380000000000,,
positive,yes,digitaljami,0,"Ok I take it back. The more I read the tiny print of the #CoachellaLineup, there's some bands there I really love. #Coachella2015",,2015-01-06 10:52:00,5525380000000000,"Los Angeles, CA",Pacific Time (US & Canada)
positive,yes,kylie__clark,0,93 days until dancing in the desert! #Coachella2015,,2015-01-06 10:52:00,5525380000000000,,Pacific Time (US & Canada)
positive,yes,ellascanga,0,I WANNA SEE DRAKE @ COACHELLA #Coachella2015,,2015-01-06 10:52:00,5525380000000000,,
positive,yes,Gabriel_Noel77,0,â€œ@PacSun: What we've all been waiting for. _Ÿ™Œ #Coachella2015 @coachella http://t.co/521Spv54Kbâ€ùyo quiero irrr_Ÿ˜_,,2015-01-06 10:52:00,5525380000000000,,
positive,yes,TehhTrack,8,Only person I really care about #Coachella2015 http://t.co/Al3HCuW2rh,,2015-01-06 10:52:00,5525380000000000,San Diego,Alaska
positive,yes,CarissaLynnK,0,Coachella line-up is out. It looks amazing! #Coachella2015 #musicmakesmehappy http://t.co/HqpXvgWpc4,,2015-01-06 10:51:00,5525380000000000,"Los Angeles, CA",
positive,yes,PerriKempner,1,Ugh. See you soon Yuma tent. #coachella2015,,2015-01-06 10:51:00,5525380000000000,"Flavortown, USA",Mountain Time (US & Canada)
positive,yes,betsyeee,0,â€œ@Forever21: The lineup is here! #Coachella2015 http://t.co/FndfGi8cMDâ€ù YOYO WHO is going w me,,2015-01-06 10:51:00,5525380000000000,Chicago,Mountain Time (US & Canada)
positive,yes,rochellexoxo,0,Loving the #coachella2015 lineup! #Californiaherewecome,,2015-01-06 10:51:00,5525380000000000,"Hamilton, Ontario",Eastern Time (US & Canada)
positive,yes,Mary_Guirguis,0,Coachella line up is up!!! #Coachella2015 #LetsRage,,2015-01-06 10:51:00,5525380000000000,'Merica ,
positive,yes,alyssssia,1,lil b at #Coachella2015 im so proud,,2015-01-06 10:51:00,5525380000000000,,Central Time (US & Canada)
positive,yes,oSoBRANDnew,0,I wish The Weeknd was on Drake's show. #Coachella2015,,2015-01-06 10:51:00,5525380000000000,1970 K Street STE 514 Wash. DC,Indiana (East)
positive,yes,OfficialRobA,0,Drake definitely has more than enough hot records for a #Coachella2015 crowd.,,2015-01-06 10:51:00,5525380000000000,New Jersey/LA/ATL,
positive,yes,Show_Yer_Tweets,0,Guess I'll be selling my #Coachella2015 tickets.  Not a single day I'm remotely excited about. Maybe I'm just getting old?,,2015-01-06 10:50:00,5525380000000000,"San Francisco, California",Pacific Time (US & Canada)
positive,yes,sadiehelmick,1,â€œ@Forever21: The lineup is here! #Coachella2015 http://t.co/39HaY4pcrPâ€ù @the_graae FOREVER DREAMING,,2015-01-06 10:50:00,5525380000000000,,Central Time (US & Canada)
positive,yes,OhHeyImCort,0,"WEEKND, ALT-J, HOZIER, VANCE JOY, MARINA, MILKY CHANCE, DRAKE, FLORENCE, DAVID GUETTA, NERO #COACHELLA2015 I NEED TO GO",,2015-01-06 10:50:00,5525380000000000,WI,Hawaii
positive,yes,barbarachai,1,"Oh snap. #Coachella2015 headliners include Jack White, AC/DC, Drake: http://t.co/LVIbHYMEJb http://t.co/LFrzfTiU7W",,2015-01-06 10:50:00,5525380000000000,New York,Eastern Time (US & Canada)
positive,yes,AmberGalvin,0,.@Drake's headlining @Coachella SAY WHAT?! #MakesNoSense  All about Steely Dan http://t.co/Clrq2xD7gI #Coachella2015 http://t.co/hG509dzvGG,,2015-01-06 10:50:00,5525380000000000,"âœ¿ The Valley âœ¿ Los Angeles, CA",Pacific Time (US & Canada)
positive,yes,NateDubbleU,0,#Coachella2015 is coming up! Here are the artists that'll be performing.... http://t.co/ouLYtwVByn,,2015-01-06 10:50:00,5525380000000000,IN GOD WE TRUST,Central Time (US & Canada)
positive,yes,RALeidner,0,"#Coachella2015 lineup announced. Commence my basic-ness about how much I can't wait for it, and to be in Cali",,2015-01-06 10:50:00,5525380000000000,"New York, NY",Eastern Time (US & Canada)
positive,yes,millerforthree,3,RT @dcage60: I'm weaaakkkk _Ÿ˜‚_Ÿ˜‚_Ÿ˜‚ RT @Raury: Who's responsible... _Ÿ˜‚_Ÿ˜‚_Ÿ˜‚ #Coachella2015 http://t.co/zj0FxdjVPf,,2015-01-06 10:50:00,5525380000000000,CHICAGO,Atlantic Time (Canada)
positive,yes,mimi_mcl0vin,1,RT @Sweeneey_Todd: â€œ@mimi_mcl0vin: I reallllly just need to go to Coachellaâ€ù #Coachella2015 ?,,2015-01-06 10:50:00,5525380000000000,,Eastern Time (US & Canada)
positive,yes,christybethxo,0,"The Coachella lineup just dropped, and it's amazing.Holy fuck, I have to go. #Coachella2015",,2015-01-06 10:50:00,5525380000000000,"Grandview, MO",Central Time (US & Canada)
positive,yes,MAHSPACEEE,0,#Coachella2015 is in 92 days which is also about 3 Months from now!!!! &amp; I AM SO EXCITED!!!  #Lineupâ€_ http://t.co/RLGuQXFqxN,,2015-01-06 10:50:00,5525380000000000,Land of Gods & Monsters,Pacific Time (US & Canada)
positive,yes,661girlmaria,0,â€œ@JackJanaszek: Lineup is pretty solid. Gonna see my boy @vancejoy for the third time #Coachella2015â€ù@coolguyniceflow,,2015-01-06 10:49:00,5525380000000000,,Pacific Time (US & Canada)
positive,yes,Sheerstomping,0,Well #Coachella2015  would have been fun this year.... via @hmusa http://t.co/CLKlBAZNhZ,,2015-01-06 10:49:00,5525380000000000,"El Paso, TX",
positive,yes,Eazyyy_Dee,0,Sell y'all there _Ÿ˜_ #Coachella2015,,2015-01-06 10:49:00,5525380000000000,LV,Pacific Time (US & Canada)
positive,yes,czarinas_,1,And the real countdown begins! #Coachella2015 http://t.co/S5hhdgDuVS,,2015-01-06 10:49:00,5525380000000000,"Honolulu, Hi",Hawaii
positive,yes,jazzpurist,0,Already got my tickets. Can't wait. #Coachella2015 http://t.co/tRMi0Blt3O,,2015-01-06 10:49:00,5525370000000000,27,Eastern Time (US & Canada)
positive,yes,jimnastyyy,0,Yesssss my homie @kaskade is gonna be at #coachella2015!!!!!!,,2015-01-06 10:49:00,5525370000000000,,Pacific Time (US & Canada)
positive,yes,MonsieurLeBlac,0,Read the fine print. Most of the bands are in the fine print. #Coachella2015,,2015-01-06 10:49:00,5525370000000000,,Central Time (US & Canada)
positive,yes,JuanWilsonGomez,0,I guess I'll post the coachella 2015 line up as well!! See y'all on April!!!! _Ÿ˜Å_Ÿ˜Å #coachella2015 @â€_ http://t.co/m393PHspth,"[33.73005627, -116.35178894]",2015-01-06 10:48:00,5525370000000000,#EDMfam IG: raraulperez,Arizona
positive,yes,motherfvckinfox,0,Coachella lineup looks amazing as always ahhh #Coachella2015,,2015-01-06 10:48:00,5525370000000000,"sleeping, hopefully ",Edinburgh
positive,yes,izl6,0,"Coachella  2015 Lineup: AC/DC, Drake and Jack White Headline  http://t.co/uUGS3pw71G via @THR #coachella2015 #cantwait  #coachillin",,2015-01-06 10:48:00,5525370000000000,Los Angeles,
positive,yes,MelissaaBecerra,0,â€œ@Forever21: The lineup is here! #Coachella2015 http://t.co/6e1UkhB5Wzâ€ù _Ÿ˜ç_Ÿ˜__Ÿ™Œ_Ÿ™Œ,,2015-01-06 10:48:00,5525370000000000,,Arizona
